,Protocol,NumDaysRunning,isDex,isPLF,isStaking,NumHacks,EaseofUse,NumAirdrops,TokenMktCap_SMA,TokenTotalVolume_SMA,TwitterFollowers_SMA,Tweets_SMA,Favourites_SMA,NativeTokenPrice_SMA,NativeTokenReturns_SMA,TokenMktShare,SuccessFactor_1
21900,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2003254324.0,193352339.32,108365.5,2933.58,1340.64,2222.76,1.03,4.76,5.0
21901,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2016712976.86,192384807.56,109054.04,2934.7,1340.56,2237.72,1.08,4.72,5.0
21902,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2026378040.76,189179241.99,109739.62,2935.8,1340.46,2248.27,0.79,4.68,5.0
21903,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2035405083.46,187637934.76,110421.16,2936.98,1340.36,2258.17,0.79,4.65,5.0
21904,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2045254005.34,186852400.74,111101.06,2938.12,1340.24,2269.07,0.84,4.63,5.0
21905,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2047410151.18,182902996.16,111773.98,2939.24,1340.12,2271.51,0.34,4.6,5.0
21906,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2049739097.14,181597633.06,112439.36,2940.4,1340.0,2273.96,0.33,4.57,5.0
21907,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2047644153.72,175554208.17,113092.18,2941.6,1339.88,2272.19,0.09,4.53,5.0
21908,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2038247678.84,161723091.39,113727.36,2942.68,1339.76,2260.77,-0.37,4.49,5.0
21909,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2029197327.64,153811189.39,114353.34,2943.76,1339.66,2251.06,-0.33,4.44,5.0
21910,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2022984397.54,149045854.63,114906.1,2944.88,1339.58,2244.03,-0.21,4.39,5.0
21911,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2015747296.28,143747769.04,115449.06,2945.92,1339.5,2235.75,-0.27,4.35,5.0
21912,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2007574737.14,140603099.34,115979.26,2946.96,1339.42,2226.76,-0.29,4.31,5.0
21913,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2003953605.74,138472596.52,116502.12,2948.0,1339.34,2222.74,-0.06,4.28,5.0
21914,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2003577691.44,138410225.62,117015.66,2949.04,1339.26,2222.12,0.08,4.25,5.0
21915,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1995175923.4,135420385.16,117524.44,2950.04,1339.18,2212.17,-0.29,4.21,5.0
21916,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1989783788.18,133653765.56,118025.8,2951.04,1339.1,2206.29,-0.13,4.17,5.0
21917,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1986287122.18,132651910.88,118520.8,2952.08,1339.02,2202.6,-0.04,4.14,5.0
21918,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1983177684.8,131453730.1,119011.88,2952.98,1338.94,2199.18,-0.03,4.1,5.0
21919,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1976544748.68,132290837.82,119497.04,2953.88,1338.86,2191.74,-0.21,4.07,5.0
21920,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1969659611.74,131854960.9,119973.56,2954.78,1338.78,2184.15,-0.2,4.03,5.0
21921,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1962505273.76,130963223.22,120439.02,2955.68,1338.7,2176.15,-0.21,4.0,5.0
21922,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1956522824.86,130908370.3,120896.58,2956.5,1338.62,2169.57,-0.16,3.96,5.0
21923,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1950689390.98,126365549.19,121346.38,2957.32,1338.54,2162.65,-0.17,3.93,5.0
21924,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1951221681.76,129347053.37,121789.98,2958.22,1338.46,2163.54,0.18,3.92,5.0
21925,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1954517437.68,130046432.83,122227.54,2959.06,1338.38,2167.42,0.29,3.89,5.0
21926,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1963016343.92,128596971.13,122660.7,2959.9,1338.3,2176.3,0.5,3.87,5.0
21927,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,1990918803.0,151567091.23,123087.42,2960.74,1338.24,2207.17,1.32,3.89,5.0
21928,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2015461071.46,160756131.19,123511.72,2961.58,1338.18,2234.52,1.3,3.89,5.0
21929,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2040376729.42,164167629.07,123926.28,2962.38,1338.12,2262.15,1.34,3.9,5.0
21930,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2063159767.84,169395237.79,124335.02,2963.18,1338.06,2287.19,1.24,3.92,5.0
21931,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2089896170.74,178009015.23,124731.08,2964.06,1338.0,2317.33,1.39,3.94,5.0
21932,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2113031724.88,182152734.33,125128.7,2964.88,1337.94,2342.64,1.19,3.95,5.0
21933,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2146334835.92,193301441.55,125523.6,2965.68,1337.82,2379.58,1.53,3.99,5.0
21934,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2180464182.34,221357675.21,125923.8,2966.48,1337.66,2417.59,1.54,4.03,5.0
21935,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2214233613.14,244242085.87,126322.26,2967.32,1337.5,2454.82,1.52,4.07,5.0
21936,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2250266834.18,251597089.79,126718.18,2968.14,1337.34,2493.32,1.61,4.11,5.0
21937,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2278736059.62,255518199.99,127111.86,2968.96,1337.18,2525.02,1.36,4.15,5.0
21938,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2310624347.74,259926360.5,127504.1,2969.82,1337.02,2560.4,1.45,4.19,5.0
21939,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2352429102.34,265447821.7,127894.8,2970.66,1336.86,2606.63,1.74,4.25,5.0
21940,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2390800631.46,269067790.22,128284.58,2971.52,1336.72,2649.35,1.63,4.29,5.0
21941,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2426628736.1,272545637.88,128672.44,2972.38,1336.58,2689.48,1.57,4.33,5.0
21942,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2464639816.34,274823427.6,129059.46,2973.28,1336.44,2731.85,1.64,4.37,5.0
21943,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2513141055.0,281992775.16,129445.78,2974.12,1336.3,2785.25,1.94,4.42,5.0
21944,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2562483013.88,288546760.04,129831.34,2974.96,1336.16,2840.07,1.94,4.48,5.0
21945,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2634960329.82,307634681.52,130190.74,2975.84,1336.02,2920.2,2.52,4.56,5.0
21946,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2694726837.4,322652830.32,130546.56,2976.64,1335.88,2985.0,2.3,4.63,5.0
21947,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2754915580.6,331259072.84,130933.04,2977.44,1335.74,3051.78,2.29,4.7,5.0
21948,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2807419198.2,338200396.49,131308.74,2978.24,1335.6,3110.08,2.11,4.76,5.0
21949,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2861092639.02,343128536.45,131689.76,2979.08,1335.46,3169.62,2.14,4.82,5.0
21950,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2923556110.96,353939936.61,132072.16,2979.86,1335.32,3239.87,2.35,4.9,5.0
21951,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2980102505.64,358351629.53,132456.02,2980.64,1335.18,3302.65,2.19,4.96,5.0
21952,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3031959019.56,363822064.74,132843.78,2981.5,1335.06,3360.15,2.12,5.03,5.0
21953,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3092728608.98,369325672.08,133236.26,2982.3,1334.94,3428.36,2.41,5.09,5.0
21954,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3149439003.84,383677040.3,133634.96,2983.08,1334.84,3490.22,2.26,5.16,5.0
21955,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3202019816.34,395059210.02,134041.96,2983.88,1334.74,3550.13,2.34,5.2,5.0
21956,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3258529679.24,399514576.84,134452.48,2984.64,1334.64,3613.08,2.36,5.24,5.0
21957,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3305864179.22,405202577.38,134865.98,2985.44,1334.54,3665.54,2.08,5.28,5.0
21958,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3348538428.32,408450576.24,135286.46,2986.24,1334.44,3713.05,1.88,5.31,5.0
21959,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3388520273.18,414836298.56,135709.56,2987.12,1334.34,3757.05,1.84,5.34,5.0
21960,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3434938127.9,421219856.66,136200.9,2987.98,1334.24,3808.39,2.0,5.38,5.0
21961,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3462041776.38,432421697.39,136695.68,2988.84,1334.14,3837.37,1.53,5.42,5.0
21962,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3494191237.44,439990943.07,137197.42,2989.72,1334.04,3873.13,1.71,5.46,5.0
21963,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3508096697.34,443521251.57,137696.8,2990.6,1333.94,3888.63,1.1,5.47,5.0
21964,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3513367041.42,446998474.85,138194.72,2991.42,1333.84,3894.31,0.75,5.51,5.0
21965,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3522070742.94,456201325.97,138687.44,2992.24,1333.74,3904.65,0.93,5.56,5.0
21966,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3555829053.04,477722556.85,139180.76,2993.1,1333.64,3942.02,1.9,5.63,5.0
21967,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3583577984.64,487706358.91,139676.94,2993.92,1333.54,3972.47,1.72,5.68,5.0
21968,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3613344525.16,492313389.95,140174.48,2994.74,1333.44,4005.63,1.81,5.74,5.0
21969,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3642337624.76,493428874.13,140672.08,2995.56,1333.34,4037.63,1.85,5.79,5.0
21970,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3661035740.98,495765951.01,141167.9,2996.4,1333.24,4058.29,1.5,5.84,5.0
21971,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3676624242.3,497478203.81,141663.66,2997.24,1333.14,4075.14,1.38,5.88,5.0
21972,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3695981830.44,499018767.49,142161.18,2998.08,1333.04,4096.38,1.52,5.93,5.0
21973,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3719780095.72,501252585.48,142659.96,2998.96,1332.94,4122.59,1.66,5.98,5.0
21974,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3736794632.32,498746725.7,143158.26,2999.78,1332.84,4141.12,1.32,6.02,5.0
21975,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3754868926.88,496915254.08,143658.92,3000.6,1332.74,4160.9,1.37,6.07,5.0
21976,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3773130466.04,495489766.18,144159.82,3001.4,1332.64,4180.84,1.36,6.12,5.0
21977,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3772488305.36,476685373.74,144653.94,3002.2,1332.54,4180.03,0.56,6.15,5.0
21978,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3774821044.96,468947377.54,145145.04,3003.0,1332.44,4183.02,0.66,6.19,5.0
21979,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3779369200.58,465142120.58,145636.18,3003.8,1332.34,4188.38,0.73,6.23,5.0
21980,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3780640302.52,461225240.14,146125.98,3004.66,1332.24,4189.18,0.61,6.26,5.0
21981,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3775559364.9,454269345.02,146628.36,3005.46,1332.14,4183.47,0.41,6.27,5.0
21982,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3773276618.18,450544518.22,147124.1,3006.26,1332.04,4181.14,0.51,6.29,5.0
21983,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3757342740.48,439467936.14,147615.62,3007.06,1332.0,4163.01,0.05,6.3,5.0
21984,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3735600962.5,411235265.02,148094.88,3007.84,1332.0,4139.36,-0.12,6.3,5.0
21985,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3715315965.46,387989621.54,148567.42,3008.58,1332.0,4116.98,-0.08,6.31,5.0
21986,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3698898478.14,380614450.96,149036.22,3009.32,1332.0,4100.27,0.1,6.31,5.0
21987,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3687686257.74,375948828.38,149500.74,3010.14,1332.0,4087.77,0.21,6.32,5.0
21988,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3672447246.04,371520979.44,149961.0,3010.92,1332.0,4070.78,0.09,6.34,5.0
21989,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3643975767.9,365145639.43,150417.88,3011.7,1332.0,4039.42,-0.3,6.36,5.0
21990,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3617051905.3,360596193.78,150867.66,3012.46,1332.0,4009.82,-0.27,6.38,5.0
21991,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3589137906.94,356401850.98,151311.88,3013.22,1332.0,3978.32,-0.36,6.41,5.0
21992,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3557619079.74,353349320.56,151750.48,3013.98,1332.0,3943.05,-0.48,6.43,5.0
21993,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3519836919.4,345678436.73,152184.44,3014.74,1332.0,3901.42,-0.58,6.44,5.0
21994,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3469890439.88,339846410.01,152610.72,3015.52,1332.0,3845.41,-1.08,6.45,5.0
21995,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3400637548.04,322538891.49,153042.18,3016.28,1332.0,3769.38,-1.4,6.44,5.0
21996,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3346069871.12,307632911.19,153464.72,3017.04,1332.0,3710.96,-1.09,6.44,5.0
21997,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3289127609.84,299691957.49,153879.64,3017.78,1332.0,3647.49,-1.22,6.44,5.0
21998,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3234600803.66,293156066.45,154288.0,3018.54,1332.0,3586.89,-1.29,6.44,5.0
21999,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3178463087.32,288151249.52,154688.76,3019.26,1332.0,3524.78,-1.33,6.44,5.0
22000,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3116313330.18,277141172.99,155084.08,3019.98,1332.0,3455.01,-1.39,6.43,5.0
22001,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3061030080.12,272172247.53,155471.56,3020.72,1332.0,3393.75,-1.19,6.43,5.0
22002,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,3014988839.84,267369015.33,155849.94,3021.42,1331.98,3342.49,-0.9,6.42,5.0
22003,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2965830334.44,262398850.37,156228.6,3022.1,1331.96,3287.45,-0.88,6.42,5.0
22004,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2918199350.14,250636216.65,156596.36,3022.72,1331.94,3235.6,-0.87,6.43,5.0
22005,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2879315705.48,239402827.77,156951.86,3023.34,1331.92,3191.06,-0.7,6.45,5.0
22006,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2836262809.98,234109419.09,157300.78,3023.96,1331.9,3143.28,-0.74,6.48,5.0
22007,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2804007819.46,228991896.55,157644.76,3024.52,1331.88,3107.5,-0.44,6.51,5.0
22008,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2772376922.84,224210593.09,157978.88,3025.1,1331.86,3072.4,-0.44,6.53,5.0
22009,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2744644863.18,220267472.35,158306.88,3025.58,1331.84,3041.96,-0.34,6.55,5.0
22010,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2711616839.94,215371673.63,158628.06,3026.04,1331.82,3005.51,-0.46,6.52,5.0
22011,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2694835445.48,205295140.83,158943.38,3026.5,1331.8,2987.99,-0.1,6.53,5.0
22012,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2673438043.12,198254119.53,159248.54,3026.94,1331.78,2964.3,-0.27,6.52,5.0
22013,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2666201161.28,192702256.44,159548.48,3027.38,1331.76,2956.18,0.12,6.52,5.0
22014,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2664072389.84,186388723.07,159843.34,3027.82,1331.74,2954.01,0.31,6.52,5.0
22015,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2661800567.68,175764780.39,160134.48,3028.32,1331.72,2951.09,0.29,6.51,5.0
22016,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2631868037.74,153165625.98,160417.74,3028.78,1331.7,2917.96,-0.81,6.47,5.0
22017,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2607366219.46,142204649.86,160691.54,3029.24,1331.68,2891.02,-0.67,6.45,5.0
22018,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2582629584.82,136900924.64,160956.7,3029.7,1331.66,2863.24,-0.67,6.44,5.0
22019,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2558980591.1,133373255.56,161220.72,3030.2,1331.64,2837.5,-0.66,6.44,5.0
22020,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2544075158.54,129587212.0,161479.98,3030.66,1331.62,2820.96,-0.41,6.43,5.0
22021,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2532996692.98,126650296.81,161735.68,3031.12,1331.6,2809.16,-0.25,6.43,5.0
22022,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2515074994.8,123555835.06,161985.6,3031.6,1331.58,2789.33,-0.54,6.42,5.0
22023,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2490072538.62,120779786.03,162229.06,3032.06,1331.56,2761.64,-0.81,6.41,5.0
22024,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2469065294.28,118530374.01,162470.04,3032.5,1331.54,2738.58,-0.6,6.41,5.0
22025,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2448554421.16,116818744.59,162706.62,3032.94,1331.52,2715.91,-0.58,6.4,5.0
22026,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2427275747.86,115000377.22,162938.62,3033.42,1331.5,2692.77,-0.58,6.39,5.0
22027,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2406176543.18,108911242.45,163166.52,3033.88,1331.48,2669.48,-0.57,6.37,5.0
22028,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2389318256.3,106106466.19,163392.58,3034.34,1331.46,2650.32,-0.45,6.35,5.0
22029,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2371069630.38,105993427.31,163616.32,3034.8,1331.44,2629.81,-0.49,6.33,5.0
22030,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2359154628.74,103947169.95,163837.08,3035.2,1331.42,2617.31,-0.25,6.31,5.0
22031,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2348425221.08,100878260.03,164052.98,3035.58,1331.4,2605.55,-0.23,6.29,5.0
22032,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2340067758.74,99502308.91,164266.66,3035.96,1331.38,2596.39,-0.12,6.28,5.0
22033,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2336153256.64,98731898.43,164476.88,3036.34,1331.36,2592.37,0.04,6.26,5.0
22034,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2337949757.38,98108052.68,164685.64,3036.72,1331.34,2593.85,0.22,6.24,5.0
22035,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2337324349.06,97240235.09,164893.92,3037.08,1331.32,2593.32,0.15,6.22,5.0
22036,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2333193687.1,96677896.06,165100.22,3037.48,1331.3,2588.63,0.01,6.2,5.0
22037,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2325908328.72,95913215.09,165305.74,3037.8,1331.28,2580.42,-0.11,6.18,5.0
22038,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2322292514.56,95933392.84,165509.68,3038.12,1331.26,2576.35,0.03,6.15,5.0
22039,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2326807595.84,97383487.27,165711.6,3038.44,1331.24,2582.46,0.37,6.12,5.0
22040,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2333301003.02,98844030.77,165912.36,3038.84,1331.22,2589.28,0.39,6.1,5.0
22041,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2345868179.6,99450518.79,166111.24,3039.24,1331.2,2603.67,0.64,6.08,5.0
22042,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2357426028.88,99832100.46,166222.59,3039.39,1331.18,2616.53,0.61,6.06,5.0
22043,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2368131738.46,100102901.55,166333.81,3039.54,1331.17,2629.23,0.58,6.05,5.0
22044,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2390560701.8,100288206.41,166446.96,3039.68,1331.15,2654.82,1.05,6.02,5.0
22045,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2410535121.26,99035941.67,166643.74,3040.11,1331.13,2676.9,0.9,5.99,5.0
22046,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2427379370.32,99004158.83,166841.79,3040.53,1331.11,2695.51,0.78,5.97,5.0
22047,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2453520116.16,99285149.67,167038.28,3040.96,1331.09,2724.59,1.12,5.95,5.0
22048,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2486677265.16,100514905.23,167233.96,3041.36,1331.06,2761.49,1.41,5.94,5.0
22049,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2519214773.1,101152285.34,167428.94,3041.77,1331.04,2797.6,1.4,5.93,5.0
22050,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2546551250.36,101746644.5,167622.53,3042.17,1331.02,2826.89,1.16,5.91,5.0
22051,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2569014407.12,101750048.94,167815.28,3042.55,1331.0,2851.29,0.98,5.89,5.0
22052,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2589080091.86,101165766.34,168007.51,3042.91,1331.0,2873.71,0.87,5.86,5.0
22053,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2607813798.7,100662883.0,168190.85,3043.28,1331.0,2895.74,0.8,5.83,5.0
22054,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2630779346.98,97704278.7,168373.68,3043.7,1331.0,2921.24,0.92,5.8,5.0
22055,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2654096048.7,98125369.76,168556.09,3044.11,1331.0,2947.13,0.91,5.77,5.0
22056,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2675295351.94,97879554.65,168738.55,3044.51,1331.0,2970.36,0.83,5.75,5.0
22057,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2694384667.2,97351762.36,168920.91,3044.91,1331.0,2991.58,0.73,5.72,5.0
22058,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2710545410.52,96825938.38,169102.91,3045.3,1331.0,3009.41,0.65,5.7,5.0
22059,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2727827629.94,94056075.55,169285.15,3045.7,1331.0,3028.58,0.69,5.69,5.0
22060,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2742256145.04,92898276.2,169467.53,3046.11,1330.98,3044.4,0.58,5.68,5.0
22061,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2762039858.36,92040565.44,169652.72,3046.51,1330.96,3066.25,0.78,5.66,5.0
22062,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2778085706.52,91509211.62,169841.53,3046.91,1330.94,3084.07,0.66,5.64,5.0
22063,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2792171309.58,92328588.49,170034.38,3047.32,1330.91,3099.82,0.61,5.62,5.0
22064,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2804511208.8,92991359.28,170233.43,3047.72,1330.89,3113.61,0.55,5.6,5.0
22065,MakerDAO,761.0,1.0,1.0,0.0,0.0,4.63,1.0,2821222390.66,93920303.48,170437.06,3048.06,1330.87,3132.0,0.7,5.57,5.0
